actinic-keratosis-lesion-30,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-38,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-4,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-42,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-43,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-45,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-50,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-51,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-53,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-54,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-55,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-lesion-8,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-pigmented-1,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-pigmented-10,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-pigmented-11,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-pigmented-2,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
actinic-keratosis-trunk-3,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
basal-cell-carcinoma-aldara-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-aldara-3,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-aldara-4,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-aldara-5,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-arm-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-ear-15,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-ear-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-13,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-15,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-16,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-18,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-20,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-23,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-25,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-28,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-3,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-34,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-40,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-42,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-44,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-7,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-face-8,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-1,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-10,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-100,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-101,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-102,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-103,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-104,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-105,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-106,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-107,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-108,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-109,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-11,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-110,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-111,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-112,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-113,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-114,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-115,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-116,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-117,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-118,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-119,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-120,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-121,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-122,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-123,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-126,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-128,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-129,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-13,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-130,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-131,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-132,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-133,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-134,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-136,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-137,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-14,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-24,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-25,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-30,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-31,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-45,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-46,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-48,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-50,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-51,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-52,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-53,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-54,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-56,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-57,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-58,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-6,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-61,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-62,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-63,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-64,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-66,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-67,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-69,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-7,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-71,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-74,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-76,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-77,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-78,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-79,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-8,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-80,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-81,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-83,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-85,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-87,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-9,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-90,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-91,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-93,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-94,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-95,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-96,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-98,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lesion-99,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-1,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-10,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-11,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-3,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-32,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-5,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-7,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lid-8,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-lip-7,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-nose-16,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-nose-19,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-nose-27,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-nose-4,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-10,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-11,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-12,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-13,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-16,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-17,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-18,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-20,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-22,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-23,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-24,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-25,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-27,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-29,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-3,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-30,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-33,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-34,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-35,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-36,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-37,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-40,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-44,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-55,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-61,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-64,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-66,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-68,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-72,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-74,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-75,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-76,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-77,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-pigmented-9,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-13,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-14,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-15,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-17,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-20,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-23,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-24,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-26,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-28,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-3,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-30,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-36,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-38,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-4,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-49,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-52,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-55,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-57,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-58,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-6,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-60,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-superficial-8,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
basal-cell-carcinoma-trunk-ext-2,5,malignant,basal cell cancer,basal cell cancer,-,basal cell cancer,basal cell carcinoma
bowens-disease-13,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-14,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-15,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-20,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-25,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-3,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-38,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-4,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-46,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-50,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-55,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-6,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-68,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-71,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-73,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
bowens-disease-78,4,indeterminate - pre-cancerous,actinic keratosis,actinic keratosis,-,actinic keratosis,actinic keratosis
